consumer_process_id,consumer_process_name,supplier_process_id,supplier_process_name,supplier_location,input_flow_name,input_flow_unit,note
2a0d5a60272b4371a22bb858c8d24e1b_copy4,NMC532 battery_V2 base case EoL,385165b086394c01affa1684f4cb51b5,coated spherical graphite,GLO,coated spherical graphite,kg,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b_copy4,NMC532 battery_V2 base case EoL,3b36ca69f6104ef3b17b15f224634ef3,treatment of waste via landfill,GLO,treatment of waste via landfill,kg,Supplier process_id not found in new USLCI extract
5b6adeb1f1284b1e892a5875b7c9e186,chromium,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
211100546c7a4441ab50b5d25fa1915b,sinter ore,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
0a422ed459d74a05b58a52a6b2ccabe3,concentrated lithium brine,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
753a99039a014a8ebb9c27afac5495d1_copy1,Pyro LFP battery recycling,344a7ac0-8c18-4869-bb63-3e44e811a1d9,"Sodium hydroxide; chlor-alkali average, membrane cell; at plant; 50% solution state",Northern America,"Sodium hydroxide; chlor-alkali average, membrane cell; at plant; 50% solution state",kilogram,Supplier process_id not found in new USLCI extract
753a99039a014a8ebb9c27afac5495d1_copy1,Pyro LFP battery recycling,cc4018cea8ae4c2cb77e478d9b81d2c1,"aluminum, average US",GLO,"aluminum, average US",kg,Supplier process_id not found in new USLCI extract
753a99039a014a8ebb9c27afac5495d1_copy1,Pyro LFP battery recycling,c3b2244dbba5469d839dca55eb479986,Copper,GLO,Copper,kg,Supplier process_id not found in new USLCI extract
753a99039a014a8ebb9c27afac5495d1_copy1,Pyro LFP battery recycling,ae96b993269a4ecda26d0eb391ddcf08,wastewater treatment,GLO,wastewater treatment,m3,Supplier process_id not found in new USLCI extract
753a99039a014a8ebb9c27afac5495d1_copy1,Pyro LFP battery recycling,3b36ca69f6104ef3b17b15f224634ef3,treatment of waste via landfill,GLO,treatment of waste via landfill,kg,Supplier process_id not found in new USLCI extract
753a99039a014a8ebb9c27afac5495d1_copy1,Pyro LFP battery recycling,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",49f5324b-fc33-36e9-b5af-3c80d73492bd.3f2fed05-f530-32e9-b0f9-0dcb5280aa9d,"Steel, stainless 304, flat rolled coil",Northern America,"Steel, stainless 304, flat rolled coil",kilogram,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",c3b2244dbba5469d839dca55eb479986,Copper,GLO,Copper,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",b0e83834598d43e6ac64ea0802f1c0a0,Nickel from sulfide ores,GLO,Nickel from sulfide ores,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",2b2f738d-2044-462f-ba56-5112ee683cb6.e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",Northern America,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",kilogram,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",5e91ad4c8795483191d33de7d3228511,Carbon fiber,GLO,Carbon fiber,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",a7855d4c3576430ead06c5ff802533e2,Manganese ,GLO,Manganese ,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",0cb57182f37840f2a16a589c8386a35a,Epoxy resin,GLO,Epoxy resin,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",85604417e5c64cfc896a271d0df46442,glass fiber reinforced plastic,GLO,glass fiber reinforced plastic,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",0ebd9ae0b6d5401f83b1087637d8ebee,Refined cobalt metal_ECON alloc,GLO,Refined cobalt metal_econ alloc,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",99963138-ddf9-3b32-9e93-69593d76cb08.a0fb699f-0085-3ad2-99bf-e4ea891e61ba,"Aluminum, primary ingot, at plant",Northern America,"Aluminum, primary, ingot, at plant",kilogram,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",21bafe812be94eeaa9270b20b9dd6115,lithium hydroxide ,GLO,lithium hydroxide ,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",af83e299104b41b283f194a759cc89e3,Concrete,GLO,Concrete,m3,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",5b6adeb1f1284b1e892a5875b7c9e186,chromium,GLO,chromium,kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",557c928bb1d243bab9895bc1e1ae9ef2,"steel, 30/70 BOF/EAF",GLO,"steel, 30/70 BOF/EAF",kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",cc4018cea8ae4c2cb77e478d9b81d2c1,"aluminum, average US",GLO,"aluminum, average US",kg,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
aeee3498803b4c5d8b9646fe53e0bdf2,"Wind, onshore",36dd792924424c608fcae616112faf13,praseodymium/neodymium,GLO,praseodymium/neodymium,kg,Supplier process_id not found in new USLCI extract
ef04877a541c4e79a7e1cf24963a4a80,"steel, BOF",211100546c7a4441ab50b5d25fa1915b,sinter ore,GLO,sinter ore,kg,Supplier process_id not found in new USLCI extract
ef04877a541c4e79a7e1cf24963a4a80,"steel, BOF",89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
ef04877a541c4e79a7e1cf24963a4a80,"steel, BOF",528c9d8ff9a24f53a5fff934cb32e935,steel slag disposal,GLO,steel slag disposal,kg,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b,LFP battery,21bafe812be94eeaa9270b20b9dd6115,lithium hydroxide ,GLO,lithium hydroxide ,kg,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b,LFP battery,c3b2244dbba5469d839dca55eb479986,Copper,GLO,Copper,kg,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b,LFP battery,2b2f738d-2044-462f-ba56-5112ee683cb6.e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",Northern America,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",kilogram,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b,LFP battery,7b7babef-a97a-3510-88f2-ee70aa1fa03b,"Natural gas, combusted in industrial equipment",Northern America,"Natural gas, combusted in industrial equipment, 1.357 m3/kg, 52.13 MJ/kg",cubic meter,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b,LFP battery,1b8709a5-5df4-4c52-85e4-dd6e7ed8deba.873a365d-3bcd-41bc-85ac-d86185aea6bc,"Steel; sections, at plant",Northern America,"Disposal, hazardous waste",kilogram,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b,LFP battery,99963138-ddf9-3b32-9e93-69593d76cb08.a0fb699f-0085-3ad2-99bf-e4ea891e61ba,"Aluminum, primary ingot, at plant",Northern America,"Aluminum, primary, ingot, at plant",kilogram,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b,LFP battery,c3630d3350854ca29aebddf37e91f1da,Ferric phosphate,GLO,Ferric phosphate,kg,Supplier process_id not found in new USLCI extract
2a0d5a60272b4371a22bb858c8d24e1b,LFP battery,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
7ecd4d003842417ca1cdd976c4bd554c,aluminum alloy,99963138-ddf9-3b32-9e93-69593d76cb08.a0fb699f-0085-3ad2-99bf-e4ea891e61ba,"Aluminum, primary ingot, at plant",Northern America,"Aluminum, primary, ingot, at plant",kilogram,Supplier process_id not found in new USLCI extract
7ecd4d003842417ca1cdd976c4bd554c,aluminum alloy,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
7ecd4d003842417ca1cdd976c4bd554c,aluminum alloy,c3b2244dbba5469d839dca55eb479986,Copper,GLO,Copper,kg,Supplier process_id not found in new USLCI extract
7ecd4d003842417ca1cdd976c4bd554c,aluminum alloy,811e9dc84b9c4a0db7d0ae790fc19de9,"silicon, metallurgical grade",GLO,"silicon, metallurgical grade",kg,Supplier process_id not found in new USLCI extract
7ecd4d003842417ca1cdd976c4bd554c,aluminum alloy,a7855d4c3576430ead06c5ff802533e2,Manganese ,GLO,Manganese ,kg,Supplier process_id not found in new USLCI extract
6432507b674148ed87e144558d34d260,landfilling EOL PV module,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
73bf2ac6df4145c9bde4db61796c8bab,"Aluminum, primary",89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
73bf2ac6df4145c9bde4db61796c8bab,"Aluminum, primary",3b36ca69f6104ef3b17b15f224634ef3,treatment of waste via landfill,GLO,treatment of waste via landfill,kg,Supplier process_id not found in new USLCI extract
350143ba4fff4d4aa3838c7a61f96ab4,Cobalt sulfate_V2,1b6afe73-a064-33a3-87b0-265ae10851e9.f867896e-830f-31f9-975d-465b212262ef,"Sulfuric acid, at plant",Northern America,"Sulfuric acid, at plant",kilogram,Supplier process_id not found in new USLCI extract
350143ba4fff4d4aa3838c7a61f96ab4,Cobalt sulfate_V2,faa85914-ec68-377e-aee5-0e0af4e27fc8.bf2b1e5a-4c92-3974-a2fd-a68898833086,"Chlorine, production mix, at plant",United States,"Sodium hydroxide, production mix, at plant",kilogram,Supplier process_id not found in new USLCI extract
350143ba4fff4d4aa3838c7a61f96ab4,Cobalt sulfate_V2,557c928bb1d243bab9895bc1e1ae9ef2,"steel, 30/70 BOF/EAF",GLO,"steel, 30/70 BOF/EAF",kg,Supplier process_id not found in new USLCI extract
350143ba4fff4d4aa3838c7a61f96ab4,Cobalt sulfate_V2,ae96b993269a4ecda26d0eb391ddcf08,wastewater treatment,GLO,wastewater treatment,m3,Supplier process_id not found in new USLCI extract
350143ba4fff4d4aa3838c7a61f96ab4,Cobalt sulfate_V2,89389d98-1ba6-30c5-9c33-92443694936b_copy1,"Electricity, at Grid, China",China,"Electricity, at grid, China",megajoule,Supplier process_id not found in new USLCI extract
cc4018cea8ae4c2cb77e478d9b81d2c1,"aluminum, average US",73bf2ac6df4145c9bde4db61796c8bab,"Aluminum, primary",GLO,"Aluminum, primary",kg,Supplier process_id not found in new USLCI extract
557c928bb1d243bab9895bc1e1ae9ef2_copy1,"steel, global avg BOF/EAF",ef04877a541c4e79a7e1cf24963a4a80,"steel, BOF",GLO,"steel, BOF",kg,Supplier process_id not found in new USLCI extract
557c928bb1d243bab9895bc1e1ae9ef2_copy1,"steel, global avg BOF/EAF",89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
f85c0fc2383347e3b7c61b7d574d348a,Nickel sulfate,1b6afe73-a064-33a3-87b0-265ae10851e9.f867896e-830f-31f9-975d-465b212262ef,"Sulfuric acid, at plant",Northern America,"Sulfuric acid, at plant",kilogram,Supplier process_id not found in new USLCI extract
f85c0fc2383347e3b7c61b7d574d348a,Nickel sulfate,89389d98-1ba6-30c5-9c33-92443694936b_copy1,"Electricity, at Grid, China",China,"Electricity, at grid, China",megajoule,Supplier process_id not found in new USLCI extract
f85c0fc2383347e3b7c61b7d574d348a,Nickel sulfate,5b81b61c-4d10-3bed-9926-8a5f868f5174,"Natural gas, combusted in industrial boiler",Northern America,"Natural gas, combusted in industrial boiler",cubic meter,Supplier process_id not found in new USLCI extract
f85c0fc2383347e3b7c61b7d574d348a,Nickel sulfate,b0e83834598d43e6ac64ea0802f1c0a0,Nickel from sulfide ores,GLO,Nickel from sulfide ores,kg,Supplier process_id not found in new USLCI extract
164b653cb73c475d97e626f01cb74ab3_copy1,H2 PEMWE stack_renewable,557c928bb1d243bab9895bc1e1ae9ef2,"steel, 30/70 BOF/EAF",GLO,"steel, 30/70 BOF/EAF",kg,Supplier process_id not found in new USLCI extract
164b653cb73c475d97e626f01cb74ab3_copy1,H2 PEMWE stack_renewable,49f5324b-fc33-36e9-b5af-3c80d73492bd.3f2fed05-f530-32e9-b0f9-0dcb5280aa9d,"Steel, stainless 304, flat rolled coil",Northern America,"Steel, stainless 304, flat rolled coil",kilogram,Supplier process_id not found in new USLCI extract
164b653cb73c475d97e626f01cb74ab3_copy1,H2 PEMWE stack_renewable,27e0cb9d4931414ea3cafe30af20d2e1,titanium,GLO,titanium,kg,Supplier process_id not found in new USLCI extract
164b653cb73c475d97e626f01cb74ab3_copy1,H2 PEMWE stack_renewable,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
164b653cb73c475d97e626f01cb74ab3_copy1,H2 PEMWE stack_renewable,8bee97ef416246918a4ff79714240ac9_copy1,GLOBAl 2050 decarbonized electricity grid,GLO,global 2050 decarbonized electricity grid,kwh,Supplier process_id not found in new USLCI extract
58cf0df10a794bcb9e4cecde1e261b62,MSW incineration,5b81b61c-4d10-3bed-9926-8a5f868f5174,"Natural gas, combusted in industrial boiler",Northern America,"Natural gas, combusted in industrial boiler",cubic meter,Supplier process_id not found in new USLCI extract
58cf0df10a794bcb9e4cecde1e261b62,MSW incineration,faa85914-ec68-377e-aee5-0e0af4e27fc8.bf2b1e5a-4c92-3974-a2fd-a68898833086,"Chlorine, production mix, at plant",United States,"Sodium hydroxide, production mix, at plant",kilogram,Supplier process_id not found in new USLCI extract
58cf0df10a794bcb9e4cecde1e261b62,MSW incineration,1b6afe73-a064-33a3-87b0-265ae10851e9.f867896e-830f-31f9-975d-465b212262ef,"Sulfuric acid, at plant",Northern America,"Sulfuric acid, at plant",kilogram,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,2b2f738d-2044-462f-ba56-5112ee683cb6.e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",Northern America,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",kilogram,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,c3b2244dbba5469d839dca55eb479986,Copper,GLO,Copper,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,21bafe812be94eeaa9270b20b9dd6115,lithium hydroxide ,GLO,lithium hydroxide ,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,b0e83834598d43e6ac64ea0802f1c0a0,Nickel from sulfide ores,GLO,Nickel from sulfide ores,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,49f5324b-fc33-36e9-b5af-3c80d73492bd.3f2fed05-f530-32e9-b0f9-0dcb5280aa9d,"Steel, stainless 304, flat rolled coil",Northern America,"Steel, stainless 304, flat rolled coil",kilogram,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,55685bcc48964cc2b130cd1eaf829405,"Cobalt sulfate, battery grade MASS ALLOC",GLO,"Cobalt sulfate, battery grade MASS ALLOC",unit,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,517a14daa453434397033cf978e95cb4,Flat glass,GLO,Flat glass,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,cc4018cea8ae4c2cb77e478d9b81d2c1,"aluminum, average US",GLO,"aluminum, average US",kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,557c928bb1d243bab9895bc1e1ae9ef2,"steel, 30/70 BOF/EAF",GLO,"steel, 30/70 BOF/EAF",kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,a7855d4c3576430ead06c5ff802533e2,Manganese ,GLO,Manganese ,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy4,PV-CdTe,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,2b2f738d-2044-462f-ba56-5112ee683cb6.e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",Northern America,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",kilogram,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,c3b2244dbba5469d839dca55eb479986,Copper,GLO,Copper,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,21bafe812be94eeaa9270b20b9dd6115,lithium hydroxide ,GLO,lithium hydroxide ,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,b0e83834598d43e6ac64ea0802f1c0a0,Nickel from sulfide ores,GLO,Nickel from sulfide ores,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,49f5324b-fc33-36e9-b5af-3c80d73492bd.3f2fed05-f530-32e9-b0f9-0dcb5280aa9d,"Steel, stainless 304, flat rolled coil",Northern America,"Steel, stainless 304, flat rolled coil",kilogram,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,55685bcc48964cc2b130cd1eaf829405,"Cobalt sulfate, battery grade MASS ALLOC",GLO,"Cobalt sulfate, battery grade MASS ALLOC",unit,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,517a14daa453434397033cf978e95cb4,Flat glass,GLO,Flat glass,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,cc4018cea8ae4c2cb77e478d9b81d2c1,"aluminum, average US",GLO,"aluminum, average US",kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,557c928bb1d243bab9895bc1e1ae9ef2,"steel, 30/70 BOF/EAF",GLO,"steel, 30/70 BOF/EAF",kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,a7855d4c3576430ead06c5ff802533e2,Manganese ,GLO,Manganese ,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,0cb57182f37840f2a16a589c8386a35a,Epoxy resin,GLO,Epoxy resin,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,85604417e5c64cfc896a271d0df46442,glass fiber reinforced plastic,GLO,glass fiber reinforced plastic,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,6178c8732acf4153a85518f198025527_copy1,"Silicon, solar grade",GLO,"Silicon, solar grade",kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,5b6adeb1f1284b1e892a5875b7c9e186,chromium,GLO,chromium,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy2,PV-CdTe_REMPD base case EoL,6432507b674148ed87e144558d34d260,landfilling EOL PV module,GLO,landfilling EOL PV module,MW,Supplier process_id not found in new USLCI extract
1468e8181a2547bcb787516338644746,bauxite,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,2b2f738d-2044-462f-ba56-5112ee683cb6.e7bbbd06-5887-45b0-a3c2-c9d06d571351,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",Northern America,"Polyethylene terephthalate, PET, virgin resin, at plant, kg",kilogram,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,c3b2244dbba5469d839dca55eb479986,Copper,GLO,Copper,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,21bafe812be94eeaa9270b20b9dd6115,lithium hydroxide ,GLO,lithium hydroxide ,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,b0e83834598d43e6ac64ea0802f1c0a0,Nickel from sulfide ores,GLO,Nickel from sulfide ores,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,6178c8732acf4153a85518f198025527_copy1,"Silicon, solar grade",GLO,"Silicon, solar grade",kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,517a14daa453434397033cf978e95cb4,Flat glass,GLO,Flat glass,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,cc4018cea8ae4c2cb77e478d9b81d2c1,"aluminum, average US",GLO,"aluminum, average US",kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,557c928bb1d243bab9895bc1e1ae9ef2,"steel, 30/70 BOF/EAF",GLO,"steel, 30/70 BOF/EAF",kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,a7855d4c3576430ead06c5ff802533e2,Manganese ,GLO,Manganese ,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,89389d98-1ba6-30c5-9c33-92443694936b_copy2,"Electricity, at Grid, US, 2023",Northern America,"Electricity, at grid 2023",megajoule,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,5b6adeb1f1284b1e892a5875b7c9e186,chromium,GLO,chromium,kg,Supplier process_id not found in new USLCI extract
b5f9da52f03d4028b535bb59e61e8fec_copy3,PV-Si,49f5324b-fc33-36e9-b5af-3c80d73492bd.3f2fed05-f530-32e9-b0f9-0dcb5280aa9d,"Steel, stainless 304, flat rolled coil",Northern America,"Steel, stainless 304, flat rolled coil",kilogram,Supplier process_id not found in new USLCI extract
